timestamp,release_name
1384455272,refs/tags/druid-0.6.15
1409351394,refs/tags/druid-0.6.150
1409865009,refs/tags/druid-0.6.151
1409940434,refs/tags/druid-0.6.152
1410395051,refs/tags/druid-0.6.153
1410906169,refs/tags/druid-0.6.154
1411513959,refs/tags/druid-0.6.155
1411515081,refs/tags/druid-0.6.156
1412717420,refs/tags/druid-0.6.157
1412889888,refs/tags/druid-0.6.158
1413229841,refs/tags/druid-0.6.159
1384463900,refs/tags/druid-0.6.16
1414020327,refs/tags/druid-0.6.160
1416526824,refs/tags/druid-0.6.161
1416527666,refs/tags/druid-0.6.162
1416951325,refs/tags/druid-0.6.163
1417470728,refs/tags/druid-0.6.164
1418254186,refs/tags/druid-0.6.165
1418691937,refs/tags/druid-0.6.166
1419290212,refs/tags/druid-0.6.167
1419352538,refs/tags/druid-0.6.169
1384468282,refs/tags/druid-0.6.17
1421535487,refs/tags/druid-0.6.170
1421800180,refs/tags/druid-0.6.171
1422570637,refs/tags/druid-0.6.172
1425583722,refs/tags/druid-0.6.173
1426634876,refs/tags/druid-0.6.174
1384470489,refs/tags/druid-0.6.18
1384482025,refs/tags/druid-0.6.19
1383872748,refs/tags/druid-0.6.2
1384883984,refs/tags/druid-0.6.20
1384972132,refs/tags/druid-0.6.21
1384973117,refs/tags/druid-0.6.22
1384977611,refs/tags/druid-0.6.23
1385430897,refs/tags/druid-0.6.24
1386022970,refs/tags/druid-0.6.25
1386212245,refs/tags/druid-0.6.26
1386642611,refs/tags/druid-0.6.27
1386642918,refs/tags/druid-0.6.28
1386643523,refs/tags/druid-0.6.29
1383874806,refs/tags/druid-0.6.3
1386648454,refs/tags/druid-0.6.30
1386888777,refs/tags/druid-0.6.31
1386898114,refs/tags/druid-0.6.32
1386903194,refs/tags/druid-0.6.33
1386980418,refs/tags/druid-0.6.34
1386982037,refs/tags/druid-0.6.35
1386982622,refs/tags/druid-0.6.36
1387239461,refs/tags/druid-0.6.37
1387326589,refs/tags/druid-0.6.38
1387331322,refs/tags/druid-0.6.39
1383876216,refs/tags/druid-0.6.4
1387409750,refs/tags/druid-0.6.40
1387411527,refs/tags/druid-0.6.41
