id,created_at,closed_at
116280971,2017-04-18T09:00:17Z,2017-08-16T17:58:24Z
115605567,2017-04-12T18:26:01Z,2017-08-28T20:41:44Z
114809322,2017-04-07T12:51:56Z,2018-05-10T08:47:18Z
114447827,2017-04-05T18:54:24Z,2017-04-06T04:28:57Z
113078775,2017-03-28T22:12:47Z,2017-04-11T20:35:28Z
112593307,2017-03-25T16:51:26Z,2017-10-20T11:13:34Z
110392889,2017-03-13T12:23:11Z,2017-04-11T20:35:27Z
110279454,2017-03-11T23:52:58Z,2018-11-27T19:22:12Z
107013776,2017-02-20T14:14:58Z,2017-04-08T09:53:00Z
106947590,2017-02-20T06:40:17Z,2017-03-06T22:44:12Z
103897695,2017-01-31T09:27:16Z,2017-02-05T23:27:55Z
102852774,2017-01-24T04:51:09Z,2018-12-28T15:25:31Z
102852692,2017-01-24T04:50:07Z,2018-12-28T14:08:18Z
102852589,2017-01-24T04:48:34Z,2017-02-06T19:37:56Z
102658335,2017-01-23T05:03:46Z,2017-02-03T09:14:27Z
95082129,2016-11-23T21:27:40Z,2016-11-24T07:28:51Z
94525659,2016-11-20T17:39:49Z,2016-11-22T00:45:27Z
94098264,2016-11-17T03:56:22Z,2018-12-28T13:09:41Z
92484119,2016-11-06T11:17:52Z,2016-12-10T22:07:59Z
85419994,2016-09-15T14:55:13Z,2016-11-15T00:48:47Z
84208542,2016-09-06T22:37:48Z,2016-09-15T14:53:50Z
81723098,2016-08-17T21:49:53Z,
79630699,2016-08-01T20:26:04Z,2016-08-09T18:48:40Z
78718959,2016-07-25T17:20:37Z,2016-07-25T17:45:35Z
78210541,2016-07-20T20:07:34Z,2016-07-28T18:14:51Z
77883939,2016-07-18T21:38:11Z,2016-08-20T06:30:06Z
77537253,2016-07-14T22:33:29Z,2016-07-15T18:16:45Z
71811560,2016-05-28T21:00:43Z,2016-10-16T10:28:54Z
71783119,2016-05-27T23:08:44Z,2016-05-28T09:12:57Z
71476707,2016-05-25T23:01:07Z,2016-05-26T20:13:26Z
71447861,2016-05-25T19:20:08Z,2016-05-25T20:12:44Z
70675874,2016-05-19T11:11:01Z,2016-05-20T00:57:35Z
70249403,2016-05-16T19:43:31Z,2016-06-11T11:09:52Z
65573666,2016-04-07T04:49:01Z,2018-11-27T19:29:55Z
64123858,2016-03-25T02:14:17Z,2016-05-27T22:17:24Z
59729675,2016-02-17T23:56:00Z,2016-02-18T21:56:59Z
55204035,2016-01-06T11:40:18Z,2016-02-11T04:26:26Z
55007446,2016-01-04T18:44:16Z,2016-01-22T20:47:51Z
54886174,2016-01-01T01:49:54Z,2018-12-28T13:09:18Z
53533994,2015-12-14T07:58:42Z,
53533207,2015-12-14T07:46:28Z,2015-12-14T07:53:47Z
51390056,2015-11-20T18:22:16Z,2016-02-09T18:25:01Z
49371216,2015-11-01T12:48:41Z,
47856157,2015-10-15T23:43:49Z,2016-06-22T20:00:17Z
46694526,2015-10-03T00:08:51Z,
46627196,2015-10-02T11:46:58Z,2015-10-15T23:47:47Z
45457226,2015-09-18T21:57:01Z,2015-09-21T19:01:21Z
45119869,2015-09-16T00:47:29Z,2016-10-16T22:00:31Z
44853227,2015-09-12T13:21:56Z,2015-09-29T12:17:24Z
44185970,2015-09-04T06:11:49Z,2016-01-30T18:32:41Z
43914993,2015-09-01T19:16:55Z,2015-09-06T12:38:10Z
41402757,2015-08-01T14:55:48Z,2015-09-11T22:45:23Z
40681958,2015-07-23T15:04:59Z,2016-05-28T12:54:21Z
40542962,2015-07-22T08:53:01Z,2015-07-23T14:43:42Z
40316194,2015-07-19T22:21:24Z,2015-07-23T14:56:17Z
40121504,2015-07-16T11:59:54Z,2015-09-11T23:32:27Z
39684806,2015-07-10T13:36:53Z,2015-10-02T11:17:24Z
39626949,2015-07-09T20:51:41Z,2015-07-10T08:39:41Z
39226455,2015-07-05T20:30:01Z,2015-07-05T20:31:18Z
39226318,2015-07-05T20:20:06Z,2015-07-05T20:20:14Z
38089643,2015-06-19T09:13:52Z,2015-06-20T12:33:50Z
37858441,2015-06-17T01:34:37Z,2016-05-27T21:22:10Z
37476826,2015-06-11T15:34:53Z,2015-09-11T22:59:46Z
37106624,2015-06-07T13:32:28Z,2015-12-18T19:53:54Z
36225352,2015-05-26T17:22:05Z,2015-11-15T21:09:27Z
34807974,2015-05-06T11:17:43Z,2015-05-06T22:39:34Z
34341674,2015-04-29T08:24:58Z,2015-07-22T17:58:23Z
34335671,2015-04-29T06:12:22Z,2015-06-24T06:28:05Z
34323000,2015-04-28T23:50:59Z,2015-09-11T22:45:23Z
34269853,2015-04-28T14:05:04Z,2015-06-28T20:27:20Z
33716928,2015-04-20T23:40:54Z,2015-04-27T22:08:38Z
33610627,2015-04-18T23:31:07Z,2019-01-15T17:07:35Z
31792728,2015-03-24T02:36:31Z,2015-09-11T22:53:17Z
31428100,2015-03-18T13:27:05Z,2015-09-14T19:58:09Z
30828873,2015-03-10T07:51:37Z,2015-03-13T18:15:33Z
29750212,2015-02-21T07:16:29Z,2015-02-21T15:39:54Z
29749889,2015-02-21T06:41:42Z,2015-02-24T23:54:52Z
29128096,2015-02-11T21:03:22Z,2020-11-28T22:05:44Z
27806810,2015-01-21T23:57:49Z,2015-01-22T20:49:15Z
26708027,2014-12-30T22:55:31Z,2015-01-05T12:38:19Z
26458823,2014-12-22T14:20:51Z,
26272413,2014-12-18T01:52:06Z,2015-03-11T15:06:31Z
24610373,2014-11-18T13:20:46Z,2016-05-27T21:22:15Z
23867798,2014-11-04T22:09:26Z,2014-11-21T22:52:25Z
23865916,2014-11-04T21:42:44Z,2014-11-04T21:44:18Z
23615698,2014-10-30T16:02:53Z,2014-11-17T07:22:37Z
23513599,2014-10-29T08:08:06Z,2015-12-18T23:43:18Z
23357190,2014-10-26T22:25:14Z,2014-11-18T16:10:59Z
21927803,2014-09-29T11:24:12Z,2014-09-29T18:51:45Z
20116146,2014-08-21T15:15:44Z,2015-01-27T10:10:52Z
18594716,2014-07-18T16:16:55Z,2014-07-19T16:37:12Z
17183266,2014-06-16T15:07:35Z,2014-07-21T12:48:12Z
17087095,2014-06-13T00:02:03Z,2014-06-14T20:47:43Z
16953331,2014-06-10T17:24:16Z,2014-06-12T07:39:32Z
16696903,2014-06-04T08:40:43Z,2014-06-10T17:12:06Z
16532561,2014-05-30T13:28:30Z,2014-06-10T17:12:06Z
16375816,2014-05-27T14:46:41Z,2014-06-10T17:12:06Z
16368652,2014-05-27T12:28:18Z,2014-06-10T17:12:06Z
16356986,2014-05-27T07:07:16Z,2014-05-27T12:29:14Z
16275613,2014-05-23T14:18:15Z,2014-05-24T12:54:38Z
15744229,2014-05-11T16:48:26Z,2014-06-10T17:12:06Z
14422951,2014-04-06T09:33:54Z,2014-06-10T17:12:06Z
11029409,2013-12-20T23:32:30Z,2014-06-10T17:12:06Z
8249982,2013-09-11T16:33:48Z,2014-05-21T09:27:48Z
8241237,2013-09-11T12:06:22Z,2013-09-15T01:39:37Z
5427687,2013-04-29T15:59:20Z,2014-01-06T15:37:58Z
4881857,2013-03-29T08:36:48Z,2014-06-10T17:12:06Z
4779010,2013-03-23T18:11:52Z,2013-03-24T01:10:49Z
4689873,2013-03-19T11:51:59Z,2013-03-19T18:25:56Z
4675841,2013-03-18T18:59:42Z,2013-03-18T19:39:34Z
4649467,2013-03-15T22:53:23Z,2013-03-15T23:57:46Z
4584414,2013-03-13T02:11:43Z,2013-03-13T19:02:42Z
4451336,2013-03-05T16:51:56Z,2013-03-05T23:29:50Z
