timestamp,project,code|design-debt,requirement-debt,documentation-debt,test-debt
1524407315,flink,1,0,0,0
1524429730,flink,1,0,0,0
1524429750,flink,1,0,0,0
1524760045,flink,1,0,0,0
1524760188,flink,1,0,0,0
1524906327,flink,1,-3,0,0
1524906417,flink,1,-3,0,0
1525267086,flink,0,0,1,0
1525267171,flink,0,0,1,0
1525286806,flink,0,0,0,-1
1525332388,flink,2,0,0,0
1525332452,flink,2,0,0,0
1525336098,flink,0,0,1,0
1525336161,flink,0,0,1,0
1525420604,flink,0,-1,0,0
1525661782,flink,-2,0,0,0
1525674436,flink,-2,0,0,0
1525940705,flink,0,0,0,0
1525940735,flink,0,0,0,0
1526549506,flink,-1,0,0,0
1526549605,flink,-1,0,0,0
1526649054,flink,0,1,0,0
1526653711,flink,0,1,0,0
1526976017,flink,1,0,0,0
1526978430,flink,-1,0,0,0
1526979152,flink,1,0,0,0
1526979218,flink,-1,0,0,0
1527029937,flink,1,0,0,0
1527029990,flink,1,0,0,0
1527160453,flink,1,0,0,0
1527169220,flink,-1,0,0,0
1527499265,flink,4,0,0,0
1527753173,flink,1,1,0,0
1528796721,flink,1,0,0,0
1528876304,flink,-1,0,0,0
1528894799,flink,1,0,0,0
1529089579,flink,1,0,0,0
1529325710,flink,-1,0,0,0
1530017408,flink,1,0,0,0
1530091721,flink,1,-1,0,0
1530104620,flink,1,-1,0,0
1530274739,flink,1,0,0,0
1530639128,flink,11,0,0,0
1530685359,flink,1,0,0,0
1530698221,flink,1,0,0,0
1530798703,flink,1,0,0,1
1531145571,flink,5,0,0,0
1531329387,flink,0,0,0,0
1531381123,flink,2,0,0,0
1531388775,flink,1,0,0,0
1531389463,flink,1,0,0,0
1531404901,flink,5,0,0,0
1531422206,flink,0,0,0,0
1531455032,flink,1,0,0,0
1531455114,flink,1,0,0,0
1531485571,flink,0,0,0,0
1531641088,flink,0,1,0,0
1531684051,flink,1,0,0,0
1531689536,flink,2,2,0,0
1531721446,flink,2,0,0,1
1531767242,flink,2,0,0,0
1531771917,flink,3,3,0,0
1531914840,flink,2,0,1,0
1531915044,flink,2,0,1,0
1532066767,flink,0,0,0,0
1532066955,flink,0,0,0,0
1532095949,flink,1,0,0,0
1532348478,flink,1,0,0,0
1532362648,flink,0,1,0,0
1532362793,flink,0,1,0,0
1532692238,flink,1,0,0,0
1532692331,flink,1,0,0,0
1533133404,flink,1,1,0,0
1533133580,flink,1,1,0,0
1533212741,flink,-9,1,0,0
1533213374,flink,-9,1,0,0
1533224436,flink,0,0,0,0
1533224709,flink,0,0,0,0
1533229113,flink,0,0,0,0
1533229266,flink,0,0,0,0
1533306679,flink,0,-1,0,0
1533306715,flink,0,-1,0,0
1533306732,flink,0,-1,0,0
1533318024,flink,1,0,0,0
1533331651,flink,1,0,0,0
1533595298,flink,5,4,0,0
1533647766,flink,0,1,0,0
1533647821,flink,0,1,0,0
1534233643,flink,0,0,1,0
1534259438,flink,1,0,0,0
1534854671,flink,1,0,0,0
1534883855,flink,-7,-4,0,0
1535532069,flink,2,0,0,0
1535541259,flink,2,0,0,0
1535555335,flink,0,0,0,0
1536405425,flink,0,0,0,0
1536763178,flink,0,0,0,0
1536763536,flink,0,0,0,0
1536763667,flink,0,0,0,0
1536909405,flink,1,0,0,0
1536930104,flink,1,0,0,0
1536945094,flink,0,0,0,1
1536954663,flink,0,0,0,1
1536954724,flink,0,0,0,1
1537192317,flink,0,-1,0,1
1537341340,flink,-8,0,1,0
1537341341,flink,1,0,0,0
1537815111,flink,1,0,0,0
1537818916,flink,1,0,0,0
1537820244,flink,1,0,0,0
1538127759,flink,0,0,0,0
1538127762,flink,0,0,0,0
1538385044,flink,1,0,2,0
1538638779,flink,0,-1,0,0
1538639185,flink,0,-1,0,0
1538639367,flink,0,-1,0,0
1539072566,flink,1,0,0,0
1539094609,flink,1,0,0,0
1539149027,flink,5,1,0,0
1539149040,flink,0,0,0,0
1539149054,flink,2,0,0,0
1539149114,flink,-1,0,0,0
1539271394,flink,3,1,0,0
1539589511,flink,-1,0,0,0
1539679694,flink,-2,0,0,0
1539691071,flink,0,1,0,0
1539704473,flink,8,0,0,2
1539728354,flink,0,-1,0,0
1539882449,flink,-1,0,0,0
1540285000,flink,-1,0,0,0
1540389860,flink,0,0,0,0
1540894120,flink,2,1,0,0
1540907751,flink,-6,-1,0,0
1540920690,flink,0,1,0,0
1540975760,flink,1,0,0,0
1541068546,flink,0,1,0,0
1541501110,flink,3,0,0,0
1541502937,flink,3,0,0,0
1542484252,flink,0,0,1,0
1542484268,flink,0,0,1,0
1542484280,flink,0,0,1,0
1542484291,flink,0,0,1,0
1543586152,flink,0,-2,0,0
1543836123,flink,7,0,0,0
1543940476,flink,-1,0,0,0
1543940744,flink,-1,0,0,0
1544521602,flink,-1,0,0,0
1544531897,flink,-1,0,0,0
1545035106,flink,13,6,0,1
1546179377,flink,-1,0,0,0
1546956803,flink,4,0,0,0
1546966116,flink,1,0,0,0
1547021580,flink,1,0,0,0
1547022221,flink,-1,0,0,0
1547026204,flink,0,3,0,0
1547046232,flink,-2,0,0,0
1547191834,flink,-3,0,0,-1
1547219551,flink,-1,0,0,0
1547219755,flink,-1,0,0,0
1547219864,flink,-1,0,0,0
1547635808,flink,0,-1,0,0
1547641757,flink,0,-1,0,0
1547644408,flink,1,0,0,0
1547675340,flink,2,1,0,0
1547725996,flink,-1,0,0,0
1548322471,flink,-1,0,0,0
1548745569,flink,2,0,0,0
1548746149,flink,2,0,0,0
1548866156,flink,-1,0,0,0
1548883368,flink,0,0,0,0
1548907430,flink,96,49,2,0
1548925625,flink,0,0,0,0
1548932775,flink,-1,0,0,0
1548947871,flink,-2,0,0,0
1549034017,flink,1,0,0,0
1549296629,flink,-1,0,0,0
1549360057,flink,-1,0,0,0
1549365080,flink,0,2,0,0
1549541123,flink,-1,0,0,0
1550220073,flink,-3,0,0,0
1550581511,flink,1,0,0,0
1550594263,flink,-1,0,0,0
1550683189,flink,-2,0,0,0
1550821416,flink,1,0,0,0
1550863001,flink,1,0,0,0
1551133729,flink,1,0,0,0
1551262623,flink,1,0,0,0
1551262715,flink,1,0,0,0
1551349570,flink,1,0,0,0
1551351726,flink,-1,0,0,0
1551351727,flink,-1,0,0,0
1551351728,flink,-3,0,0,0
1551352042,flink,-1,0,0,0
1551352044,flink,-1,0,0,0
1551352045,flink,-1,0,0,0
1551352046,flink,-2,0,0,0
1551425670,flink,0,0,0,1
1551446933,flink,0,0,0,1
1551452409,flink,3,0,0,0
1551687889,flink,1,0,0,0
1551706859,flink,2,2,0,0
1551727670,flink,0,0,0,0
1551727838,flink,0,0,0,0
1551793956,flink,0,-1,0,0
1551799841,flink,1,-1,0,0
1551799850,flink,-1,0,0,0
1551853863,flink,1,0,0,0
1551865678,flink,1,0,0,0
1551983212,flink,1,0,0,0
1551983254,flink,1,0,0,0
1552036161,flink,1,0,0,0
1552278207,flink,1,0,0,0
1552308206,flink,0,1,0,0
1552385617,flink,2,2,0,0
1552560519,flink,1,0,0,0
1552570583,flink,-1,0,0,0
1552636711,flink,2,0,0,0
1552645762,flink,2,1,0,0
1552660207,flink,1,1,0,0
1552896185,flink,2,0,5,0
1552910689,flink,1,0,0,0
1553008067,flink,0,1,0,1
1553062686,flink,0,1,0,0
1553275486,flink,1,1,0,0
1553605089,flink,0,1,0,0
1553690285,flink,-1,-4,-1,0
1553761643,flink,-1,0,0,0
1553762731,flink,1,0,0,0
1553832919,flink,1,0,0,0
1553864131,flink,14,3,0,0
1553923873,flink,11,0,1,0
1554160379,flink,3,0,0,0
1554193177,flink,1,0,0,0
1554281226,flink,1,0,0,0
1554380215,flink,0,-2,0,0
1554689076,flink,2,0,0,0
1554811452,flink,2,1,0,0
1554886409,flink,-1,0,0,0
1554899892,flink,3,2,0,0
1554990792,flink,-2,0,0,0
1555040693,flink,2,0,0,0
1555051780,flink,0,1,0,0
1555156988,flink,4,0,0,0
1555318594,flink,1,1,0,0
1555328990,flink,2,0,0,0
1555329132,flink,0,8,0,0
1555381975,flink,4,1,0,0
1555501720,flink,0,0,0,0
1555501794,flink,0,0,0,0
1555552596,flink,0,1,0,0
1555595245,flink,0,0,0,0
1555654997,flink,1,0,0,0
1555655377,flink,1,1,0,0
1555738480,flink,-1,0,0,0
1555927075,flink,0,1,0,0
1556001093,flink,1,1,0,0
1556010463,flink,3,0,0,0
1556094534,flink,0,-1,0,0
1556094540,flink,1,0,0,0
1556174146,flink,2,1,0,0
1556192911,flink,0,1,0,0
1556288011,flink,0,-1,0,0
1556358337,flink,0,-1,0,0
1556432584,flink,4,2,0,0
1556456655,flink,0,0,0,0
1556612379,flink,0,2,0,0
1556775301,flink,0,1,0,0
1556790267,flink,1,0,0,0
1556887109,flink,1,0,0,0
1557042394,flink,1,0,0,0
1557135023,flink,2,0,0,0
1557135385,flink,1,0,0,0
1557162773,flink,5,0,0,0
1557179468,flink,0,6,0,0
1557215050,flink,1,1,0,0
1557254577,flink,-2,2,0,0
1557385041,flink,1,0,0,0
1557405282,flink,-1,0,0,0
1557405331,flink,2,0,0,0
1557474075,flink,1,4,0,0
1557509819,flink,1,0,0,0
1557509820,flink,0,-2,0,1
1557577953,flink,11,7,0,0
1557740179,flink,7,0,0,0
1557761916,flink,1,0,0,0
1557775149,flink,1,-2,0,0
1557877419,flink,0,-2,0,0
1557918648,flink,1,0,0,0
1558068432,flink,-1,0,0,0
1558126192,flink,0,0,0,0
1558183166,flink,2,1,0,0
1558405706,flink,0,1,0,0
1558479606,flink,0,0,0,0
1558492068,flink,0,1,0,0
1558513853,flink,1,0,0,0
1558583904,flink,0,0,0,1
1558593924,flink,4,0,0,0
1558594130,flink,2,0,0,0
1558598290,flink,1,0,0,0
1558627996,flink,0,0,0,0
1558632219,flink,0,1,0,0
1558674194,flink,0,2,0,0
1558690389,flink,2,0,0,0
1558692482,flink,4,0,0,0
1559056984,flink,0,0,0,0
1559063161,flink,-1,1,0,0
1559110678,flink,1,0,0,0
1559136081,flink,0,4,0,0
1559201811,flink,2,2,0,0
1559211720,flink,0,-1,0,0
1559294919,flink,3,0,0,0
1559301448,flink,2,0,0,0
1559330242,flink,0,4,0,0
1559594228,flink,2,7,0,0
1559642096,flink,0,0,0,0
1559652704,flink,0,0,0,0
1559670609,flink,2,0,0,0
1559715567,flink,1,0,0,0
1559739539,flink,3,1,0,0
1559739639,flink,1,0,0,0
1559745733,flink,1,0,0,0
1559814010,flink,-1,0,0,0
1559842672,flink,0,-1,0,0
1559852956,flink,1,0,0,0
1559861469,flink,-1,1,0,0
1559897573,flink,0,0,0,0
1559951816,flink,0,1,0,0
1560214419,flink,0,0,0,0
1560336009,flink,0,2,0,0
1560362786,flink,0,1,0,0
1560407882,flink,-1,0,0,0
1560420514,flink,0,-8,0,0
1560430180,flink,1,0,0,0
1560494036,flink,1,0,0,0
1560498101,flink,0,0,0,0
1560498683,flink,1,0,0,0
1560503266,flink,0,0,0,0
1560515776,flink,0,0,0,0
1560537012,flink,1,0,0,0
1560744353,flink,0,0,0,0
1560793918,flink,3,2,0,0
1560888180,flink,0,3,0,0
1560898264,flink,-1,-1,0,0
1560943020,flink,1,0,0,0
1560970720,flink,0,0,0,-1
1560976722,flink,0,2,0,0
1561023157,flink,2,0,0,0
1561028041,flink,1,2,0,0
1561057878,flink,1,0,0,0
1561058300,flink,2,3,0,0
1561116972,flink,0,1,0,0
1561126307,flink,1,0,0,0
1561128499,flink,2,0,0,0
1561244496,flink,0,1,0,0
1561292531,flink,1,0,0,0
1561361744,flink,0,-1,0,0
1561400603,flink,2,0,0,0
1561474828,flink,0,1,0,0
1561491003,flink,0,-2,0,0
1561518297,flink,0,1,0,0
1561541434,flink,3,1,0,0
1561569497,flink,-1,-1,0,0
1561656580,flink,0,-1,0,0
1561656953,flink,1,1,0,0
1561710587,flink,2,0,0,0
1561716558,flink,0,0,0,0
1561729072,flink,2,1,0,0
1561739852,flink,0,-1,0,0
1561820483,flink,3,-1,0,0
1561831852,flink,2,1,0,0
1561957316,flink,0,-2,0,0
1561992055,flink,0,1,0,0
1562005778,flink,0,-1,0,0
1562059078,flink,1,0,0,0
1562062681,flink,-1,0,0,0
1562065801,flink,0,1,0,0
1562079941,flink,-1,0,0,0
1562080083,flink,-1,0,0,0
1562082326,flink,-2,0,0,0
1562092622,flink,0,-2,0,0
1562194978,flink,0,0,0,0
1562206866,flink,-4,-2,0,0
1562224165,flink,1,0,0,0
1562245106,flink,2,0,0,0
1562245357,flink,0,2,0,0
1562291206,flink,2,0,0,0
1562291876,flink,1,0,0,0
1562297676,flink,2,0,0,0
1562309039,flink,1,0,0,0
1562330691,flink,1,0,0,0
1562330692,flink,1,0,0,0
1562353594,flink,1,0,0,0
1562574391,flink,1,1,0,0
1562596546,flink,-1,0,0,0
1562609454,flink,-1,0,1,0
1562656879,flink,0,1,0,0
1562674044,flink,2,0,0,0
1562676357,flink,1,0,0,0
1562681889,flink,-1,0,0,0
1562688946,flink,2,0,0,0
1562689989,flink,-2,0,0,0
1562805122,flink,-1,0,0,0
1562909064,flink,1,0,0,0
1562911397,flink,1,0,0,0
1562938647,flink,2,0,0,0
1562938742,flink,-1,0,0,0
1562950890,flink,0,1,0,0
1562951177,flink,0,1,0,0
1563193159,flink,-1,0,0,0
1563193283,flink,-1,0,0,0
1563195328,flink,2,0,0,0
1563195431,flink,2,0,0,0
1563208238,flink,0,-1,0,0
1563208387,flink,0,-1,0,0
1563224383,flink,2,0,0,0
1563224796,flink,2,0,0,0
1563248570,flink,-1,-1,0,0
1563248721,flink,-1,-1,0,0
1563364175,flink,3,0,0,0
1563364239,flink,3,0,0,0
1563474509,flink,-2,0,0,0
1563475039,flink,-2,0,0,0
1563510788,flink,8,4,0,0
1563511262,flink,8,4,0,0
1563543095,flink,1,0,0,0
1563543520,flink,1,0,0,0
1563807580,flink,1,0,0,0
1563808143,flink,1,0,0,0
1563889774,flink,0,0,0,0
1563889942,flink,0,0,0,0
1563895785,flink,1,0,0,0
1563896537,flink,1,0,0,0
1563945016,flink,0,0,0,0
1563945066,flink,0,0,0,0
1563957700,flink,0,0,0,0
1563957739,flink,0,0,0,0
1563973975,flink,3,0,0,0
1563974110,flink,3,0,0,0
1564049810,flink,0,1,0,0
1564063032,flink,0,1,0,0
1564067130,flink,-3,0,0,-1
1564067216,flink,-3,0,0,-1
1564384141,flink,0,1,0,0
1564384835,flink,0,1,0,0
1564489981,flink,-2,0,0,0
1564492763,flink,-2,0,0,0
